league_id,id_temporada,match_api_id,home_team_goal,away_team_goal,goal
21518,2,530588,4,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>20</elapsed><player2>37459</player2><subtype>shot</subtype><player1>41468</player1><sortorder>1</sortorder><team>10267</team><id>634460</id><n>244</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>25</elapsed><player1>30909</player1><sortorder>2</sortorder><team>10267</team><id>634497</id><n>250</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>49</elapsed><player1>37471</player1><sortorder>1</sortorder><team>8305</team><id>634666</id><n>224</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>39</event_incident_typefk><elapsed>56</elapsed><subtype>distance</subtype><player1>34029</player1><sortorder>0</sortorder><team>10267</team><id>634690</id><n>276</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>60</elapsed><player1>30909</player1><sortorder>0</sortorder><team>10267</team><id>634703</id><n>236</n><type>goal</type><goal_type>p</goal_type></value></goal>
21518,2,530589,3,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>7</elapsed><player1>75310</player1><sortorder>0</sortorder><team>9865</team><id>631212</id><n>25</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>20</elapsed><player1>46384</player1><sortorder>0</sortorder><team>9865</team><id>631271</id><n>30</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>35</elapsed><player1>37622</player1><sortorder>0</sortorder><team>9865</team><id>631310</id><n>28</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530590,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>80</event_incident_typefk><elapsed>49</elapsed><subtype>shot</subtype><player1>25759</player1><sortorder>1</sortorder><team>8633</team><id>631594</id><n>264</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530591,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>40</elapsed><player2>30955</player2><subtype>shot</subtype><player1>33639</player1><sortorder>1</sortorder><team>8634</team><id>631311</id><n>225</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530592,2,1,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>3</elapsed><player1>30277</player1><sortorder>0</sortorder><team>8315</team><id>631204</id><n>24</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>71</elapsed><player1>37411</player1><sortorder>0</sortorder><team>8661</team><id>631422</id><n>33</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>83</elapsed><player1>37410</player1><sortorder>0</sortorder><team>8315</team><id>631466</id><n>34</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530593,0,1,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>33</elapsed><player1>33989</player1><sortorder>0</sortorder><team>8302</team><id>631308</id><n>19</n><type>goal</type><goal_type>p</goal_type></value></goal>
21518,2,530103,1,6,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><elapsed>27</elapsed><player2>30955</player2><subtype>header</subtype><player1>39854</player1><sortorder>3</sortorder><team>8634</team><id>418486</id><n>232</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><elapsed>33</elapsed><player2>30661</player2><subtype>header</subtype><player1>33639</player1><sortorder>4</sortorder><team>8634</team><id>418519</id><n>240</n><type>goal</type><goal_type>n</goal_type></value><value><comment>o</comment><stats><owngoals>1</owngoals></stats><event_incident_typefk>115</event_incident_typefk><elapsed>49</elapsed><player1>74739</player1><sortorder>1</sortorder><team>9869</team><id>418667</id><n>255</n><type>goal</type><goal_type>o</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>50</elapsed><player2>34582</player2><subtype>shot</subtype><player1>37425</player1><sortorder>1</sortorder><team>9869</team><id>418674</id><n>256</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>70</elapsed><player2>30981</player2><subtype>shot</subtype><player1>30955</player1><sortorder>1</sortorder><team>8634</team><id>418807</id><n>275</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>85</elapsed><player2>30955</player2><subtype>shot</subtype><player1>30981</player1><sortorder>1</sortorder><team>8634</team><id>418854</id><n>285</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><elapsed>89</elapsed><player2>39854</player2><subtype>header</subtype><player1>30981</player1><sortorder>3</sortorder><team>8634</team><id>418858</id><n>287</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530104,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>42</elapsed><player1>38526</player1><sortorder>0</sortorder><team>8388</team><id>417192</id><n>17</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>49</elapsed><player1>37436</player1><sortorder>0</sortorder><team>10205</team><id>417416</id><n>18</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>76</elapsed><player1>38551</player1><sortorder>0</sortorder><team>10205</team><id>417645</id><n>19</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530105,0,0,<goal />
21518,2,530106,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>83</elapsed><player2>30909</player2><subtype>shot</subtype><player1>41468</player1><sortorder>3</sortorder><team>10267</team><id>417742</id><n>308</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530107,0,0,<goal />
21518,2,530108,1,1,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>47</elapsed><player1>37474</player1><sortorder>0</sortorder><team>8305</team><id>414517</id><n>261</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>131</event_incident_typefk><elapsed>57</elapsed><subtype>loose_ball</subtype><player1>28439</player1><sortorder>3</sortorder><team>8558</team><id>414546</id><n>274</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530109,0,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>54</elapsed><player2>25759</player2><subtype>shot</subtype><player1>22061</player1><sortorder>3</sortorder><team>8633</team><id>418111</id><n>250</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>74</elapsed><player2>22061</player2><subtype>shot</subtype><player1>34602</player1><sortorder>2</sortorder><team>8633</team><id>418151</id><n>268</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530110,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>74</elapsed><player1>75310</player1><sortorder>0</sortorder><team>9865</team><id>417833</id><n>27</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530111,2,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>50</elapsed><player1>33030</player1><sortorder>0</sortorder><team>8315</team><id>417450</id><n>20</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>80</elapsed><player1>33025</player1><sortorder>0</sortorder><team>8315</team><id>417706</id><n>22</n><type>goal</type><goal_type>p</goal_type></value></goal>
21518,2,530112,4,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>44</event_incident_typefk><elapsed>7</elapsed><subtype>header</subtype><player1>37412</player1><sortorder>7</sortorder><team>9906</team><id>413710</id><n>202</n><type>goal</type><goal_type>n</goal_type></value><value><comment>dg</comment><event_incident_typefk>299</event_incident_typefk><elapsed>24</elapsed><subtype>header</subtype><player1>37412</player1><sortorder>3</sortorder><team>9906</team><id>413838</id><n>40</n><type>goal</type><goal_type>dg</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>39</event_incident_typefk><elapsed>52</elapsed><subtype>distance</subtype><player1>38492</player1><sortorder>2</sortorder><team>9906</team><id>414100</id><n>242</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>80</event_incident_typefk><elapsed>77</elapsed><subtype>shot</subtype><player1>38700</player1><sortorder>10</sortorder><team>9906</team><id>414246</id><n>261</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>80</event_incident_typefk><elapsed>88</elapsed><subtype>shot</subtype><player1>38700</player1><sortorder>7</sortorder><team>9906</team><id>414319</id><n>274</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530594,0,0,<goal />
21518,2,530595,2,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>5</elapsed><player1>33637</player1><sortorder>0</sortorder><team>8696</team><id>642715</id><n>25</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>19</elapsed><player1>24762</player1><sortorder>0</sortorder><team>8603</team><id>642841</id><n>26</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>29</elapsed><player1>25571</player1><sortorder>0</sortorder><team>8603</team><id>642947</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>32</elapsed><player1>38567</player1><sortorder>0</sortorder><team>8696</team><id>642992</id><n>30</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>53</elapsed><player1>25571</player1><sortorder>0</sortorder><team>8603</team><id>643261</id><n>31</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530596,2,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>18</elapsed><player1>37459</player1><sortorder>0</sortorder><team>10267</team><id>642868</id><n>25</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>32</elapsed><player1>41294</player1><sortorder>0</sortorder><team>9869</team><id>643037</id><n>28</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>54</elapsed><player1>30909</player1><sortorder>0</sortorder><team>10267</team><id>643352</id><n>32</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>71</elapsed><player1>34582</player1><sortorder>0</sortorder><team>9869</team><id>643517</id><n>35</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>87</elapsed><player1>41468</player1><sortorder>0</sortorder><team>10267</team><id>643747</id><n>37</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530597,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>45</elapsed><player2>38460</player2><subtype>shot</subtype><player1>37412</player1><sortorder>0</sortorder><team>9906</team><id>644262</id><n>240</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>69</elapsed><player2>33871</player2><subtype>shot</subtype><player1>30663</player1><sortorder>2</sortorder><team>9906</team><id>644314</id><n>265</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>44</event_incident_typefk><elapsed>87</elapsed><subtype>header</subtype><player1>37452</player1><sortorder>0</sortorder><team>9783</team><id>644354</id><n>246</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530598,2,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>19</elapsed><player1>30744</player1><sortorder>0</sortorder><team>8371</team><id>642869</id><n>28</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>23</elapsed><player1>33993</player1><sortorder>0</sortorder><team>8315</team><id>642882</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>80</elapsed><player1>37718</player1><sortorder>0</sortorder><team>8371</team><id>643529</id><n>26</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530599,2,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>59</elapsed><player1>31498</player1><sortorder>0</sortorder><team>8661</team><id>643396</id><n>26</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>56686</player1><sortorder>0</sortorder><team>8661</team><id>643781</id><n>24</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530600,0,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>38</elapsed><player2>102612</player2><subtype>shot</subtype><player1>37450</player1><sortorder>0</sortorder><team>9864</team><id>642050</id><n>243</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>86</elapsed><player2>32763</player2><subtype>shot</subtype><player1>11758</player1><sortorder>3</sortorder><team>9864</team><id>642155</id><n>281</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530601,2,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>44</elapsed><player2>25759</player2><subtype>shot</subtype><player1>30655</player1><sortorder>3</sortorder><team>8633</team><id>643109</id><n>283</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>82</elapsed><player2>32765</player2><subtype>shot</subtype><player1>30834</player1><sortorder>3</sortorder><team>8633</team><id>643574</id><n>341</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530602,2,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>1</elapsed><player2>30626</player2><subtype>shot</subtype><player1>30955</player1><sortorder>2</sortorder><team>8634</team><id>641416</id><n>242</n><type>goal</type><goal_type>n</goal_type></value><value><comment>dg</comment><event_incident_typefk>298</event_incident_typefk><elapsed>65</elapsed><subtype>shot</subtype><player1>30626</player1><sortorder>2</sortorder><team>8634</team><id>641773</id><n>174</n><type>goal</type><goal_type>dg</goal_type></value><value><comment>o</comment><stats><owngoals>1</owngoals></stats><event_incident_typefk>115</event_incident_typefk><elapsed>67</elapsed><player1>42310</player1><sortorder>4</sortorder><team>8479</team><id>641779</id><n>306</n><type>goal</type><goal_type>o</goal_type></value><value><comment>npm</comment><event_incident_typefk>159</event_incident_typefk><elapsed>81</elapsed><subtype>saved</subtype><player1>30981</player1><sortorder>2</sortorder><team>8634</team><id>641814</id><n>183</n><type>goal</type><goal_type>npm</goal_type></value><value><comment>dg</comment><event_incident_typefk>298</event_incident_typefk><elapsed>82</elapsed><subtype>shot</subtype><player1>12005</player1><sortorder>1</sortorder><team>8479</team><id>641819</id><n>208</n><type>goal</type><goal_type>dg</goal_type></value></goal>
21518,2,530603,0,1,<goal><value><comment>dg</comment><event_incident_typefk>290</event_incident_typefk><elapsed>35</elapsed><subtype>shot</subtype><sortorder>0</sortorder><team>8302</team><id>643965</id><n>70</n><type>goal</type><goal_type>dg</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>131</event_incident_typefk><elapsed>82</elapsed><subtype>loose_ball</subtype><player1>37461</player1><sortorder>1</sortorder><team>8305</team><id>644154</id><n>288</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530604,2,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>7</elapsed><player2>38751</player2><subtype>shot</subtype><player1>25571</player1><sortorder>1</sortorder><team>8603</team><id>652706</id><n>231</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>131</event_incident_typefk><elapsed>71</elapsed><subtype>loose_ball</subtype><player1>25571</player1><sortorder>0</sortorder><team>8603</team><id>652976</id><n>303</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530605,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>57</elapsed><player1>75194</player1><sortorder>0</sortorder><team>8558</team><id>651731</id><n>20</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530606,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>85</elapsed><player1>37447</player1><sortorder>0</sortorder><team>9783</team><id>649459</id><n>20</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530607,2,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>71</elapsed><player1>75310</player1><sortorder>0</sortorder><team>9865</team><id>651814</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>84</elapsed><player1>23853</player1><sortorder>0</sortorder><team>8371</team><id>651897</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>75310</player1><sortorder>0</sortorder><team>9865</team><id>651954</id><n>28</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530608,1,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>53</elapsed><player1>102612</player1><sortorder>0</sortorder><team>9864</team><id>649324</id><n>14</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>59</elapsed><player1>38398</player1><sortorder>0</sortorder><team>8661</team><id>649353</id><n>13</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530609,3,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><elapsed>9</elapsed><player2>30443</player2><subtype>header</subtype><player1>33990</player1><sortorder>3</sortorder><team>8302</team><id>652090</id><n>282</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><elapsed_plus>2</elapsed_plus><event_incident_typefk>20</event_incident_typefk><elapsed>45</elapsed><player1>30909</player1><sortorder>1</sortorder><team>10267</team><id>652353</id><n>347</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>83</elapsed><player1>41468</player1><sortorder>2</sortorder><team>10267</team><id>652570</id><n>400</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><elapsed_plus>4</elapsed_plus><event_incident_typefk>393</event_incident_typefk><elapsed>90</elapsed><player2>34231</player2><subtype>shot</subtype><player1>2802</player1><sortorder>1</sortorder><team>10267</team><id>652650</id><n>398</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530610,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>414</event_incident_typefk><elapsed>19</elapsed><player2>39854</player2><subtype>deflected</subtype><player1>30981</player1><sortorder>1</sortorder><team>8634</team><id>649134</id><n>199</n><type>goal</type><goal_type>n</goal_type></value><value><comment>dg</comment><event_incident_typefk>290</event_incident_typefk><elapsed>81</elapsed><subtype>shot</subtype><sortorder>2</sortorder><team>8634</team><id>649393</id><n>152</n><type>goal</type><goal_type>dg</goal_type></value></goal>
21518,2,530611,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>48</elapsed><player2>18814</player2><subtype>shot</subtype><player1>28467</player1><sortorder>5</sortorder><team>8633</team><id>649662</id><n>274</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530612,0,0,<goal><value><comment>npm</comment><event_incident_typefk>482</event_incident_typefk><elapsed>64</elapsed><subtype>missed</subtype><sortorder>0</sortorder><team>10205</team><id>651779</id><n>138</n><type>goal</type><goal_type>npm</goal_type></value></goal>
21518,2,530613,3,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>62</elapsed><player1>108568</player1><sortorder>0</sortorder><team>9906</team><id>649367</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>79</elapsed><player1>38460</player1><sortorder>0</sortorder><team>9906</team><id>649407</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>30663</player1><sortorder>0</sortorder><team>9906</team><id>649468</id><n>26</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530614,0,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>25</elapsed><player1>37429</player1><sortorder>0</sortorder><team>8558</team><id>655757</id><n>16</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>73</elapsed><player1>18592</player1><sortorder>0</sortorder><team>8558</team><id>656073</id><n>18</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>75</elapsed><player1>150330</player1><sortorder>0</sortorder><team>8558</team><id>656081</id><n>20</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530615,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>66</elapsed><player2>41468</player2><subtype>shot</subtype><player1>30909</player1><sortorder>0</sortorder><team>10267</team><id>654568</id><n>285</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>79</elapsed><player2>30448</player2><subtype>shot</subtype><player1>30909</player1><sortorder>0</sortorder><team>10267</team><id>654743</id><n>243</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>87</elapsed><player2>31303</player2><subtype>shot</subtype><player1>38751</player1><sortorder>1</sortorder><team>8603</team><id>654832</id><n>291</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,2,530616,5,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>9</elapsed><player1>18664</player1><sortorder>0</sortorder><team>8696</team><id>656201</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>16</elapsed><player1>37581</player1><sortorder>0</sortorder><team>8696</team><id>656217</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>38</elapsed><player1>38382</player1><sortorder>0</sortorder><team>8696</team><id>656267</id><n>30</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>62</elapsed><player1>38460</player1><sortorder>0</sortorder><team>9906</team><id>656280</id><n>24</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>65</elapsed><player1>35638</player1><sortorder>0</sortorder><team>8696</team><id>656281</id><n>31</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>87</elapsed><player1>38567</player1><sortorder>0</sortorder><team>8696</team><id>656292</id><n>26</n><type>goal</type><goal_type>n</goal_type></value></goal>
